ID,処方名,よみ,効能効果,生薬名,分量
s211,女神散（安栄湯）,にょしんさん（あんえいとう）,体力中等度以上で、精神不安・のぼせ・月経不順のある人の、月経困難症、更年期障害、血の道症、めまい、動悸、不眠、神経症,カンゾウ,1-1.5
s211,女神散（安栄湯）,にょしんさん（あんえいとう）,体力中等度以上で、精神不安・のぼせ・月経不順のある人の、月経困難症、更年期障害、血の道症、めまい、動悸、不眠、神経症,ダイオウ,0.5-1
s212,人参湯（理中丸）,にんじんとう（りちゅうがん）,体力虚弱で、疲れやすく手足などが冷えやすく下痢・嘔吐・胃痛のある人の、急性・慢性胃腸炎、胃腸虚弱、胃弱,ニンジン,3
s212,人参湯（理中丸）,にんじんとう（りちゅうがん）,体力虚弱で、疲れやすく手足などが冷えやすく下痢・嘔吐・胃痛のある人の、急性・慢性胃腸炎、胃腸虚弱、胃弱,カンゾウ,3
s212,人参湯（理中丸）,にんじんとう（りちゅうがん）,体力虚弱で、疲れやすく手足などが冷えやすく下痢・嘔吐・胃痛のある人の、急性・慢性胃腸炎、胃腸虚弱、胃弱,ビャクジュツ,3
s212,人参湯（理中丸）,にんじんとう（りちゅうがん）,体力虚弱で、疲れやすく手足などが冷えやすく下痢・嘔吐・胃痛のある人の、急性・慢性胃腸炎、胃腸虚弱、胃弱,カンキョウ,2-3
s213,人参養栄湯,にんじんようえいとう,体力虚弱で、貧血が著しく疲れやすく食欲不振がある人の、術後・病後の体力低下、疲労倦怠、貧血、虚弱体質,ニンジン,3
s213,人参養栄湯,にんじんようえいとう,体力虚弱で、貧血が著しく疲れやすく食欲不振がある人の、術後・病後の体力低下、疲労倦怠、貧血、虚弱体質,トウキ,4
s213,人参養栄湯,にんじんようえいとう,体力虚弱で、貧血が著しく疲れやすく食欲不振がある人の、術後・病後の体力低下、疲労倦怠、貧血、虚弱体質,シャクヤク,2-4
s213,人参養栄湯,にんじんようえいとう,体力虚弱で、貧血が著しく疲れやすく食欲不振がある人の、術後・病後の体力低下、疲労倦怠、貧血、虚弱体質,ジオウ,4
s213,人参養栄湯,にんじんようえいとう,体力虚弱で、貧血が著しく疲れやすく食欲不振がある人の、術後・病後の体力低下、疲労倦怠、貧血、虚弱体質,ビャクジュツ,4
s213,人参養栄湯,にんじんようえいとう,体力虚弱で、貧血が著しく疲れやすく食欲不振がある人の、術後・病後の体力低下、疲労倦怠、貧血、虚弱体質,ブクリョウ,4
s213,人参養栄湯,にんじんようえいとう,体力虚弱で、貧血が著しく疲れやすく食欲不振がある人の、術後・病後の体力低下、疲労倦怠、貧血、虚弱体質,ケイヒ,2-2.5
s213,人参養栄湯,にんじんようえいとう,体力虚弱で、貧血が著しく疲れやすく食欲不振がある人の、術後・病後の体力低下、疲労倦怠、貧血、虚弱体質,オウギ,1.5-2.5
s213,人参養栄湯,にんじんようえいとう,体力虚弱で、貧血が著しく疲れやすく食欲不振がある人の、術後・病後の体力低下、疲労倦怠、貧血、虚弱体質,チンピ,2-2.5
s213,人参養栄湯,にんじんようえいとう,体力虚弱で、貧血が著しく疲れやすく食欲不振がある人の、術後・病後の体力低下、疲労倦怠、貧血、虚弱体質,オンジ,1-2
s213,人参養栄湯,にんじんようえいとう,体力虚弱で、貧血が著しく疲れやすく食欲不振がある人の、術後・病後の体力低下、疲労倦怠、貧血、虚弱体質,ゴミシ,1-1.5
s213,人参養栄湯,にんじんようえいとう,体力虚弱で、貧血が著しく疲れやすく食欲不振がある人の、術後・病後の体力低下、疲労倦怠、貧血、虚弱体質,カンゾウ,1-1.5
s214,排膿散,はいのうさん,体力中等度以上で、皮膚の化膿・膿瘍のある人の、化膿性皮膚疾患、フルンケル,キジツ,3-10
s214,排膿散,はいのうさん,体力中等度以上で、皮膚の化膿・膿瘍のある人の、化膿性皮膚疾患、フルンケル,シャクヤク,3-6
s214,排膿散,はいのうさん,体力中等度以上で、皮膚の化膿・膿瘍のある人の、化膿性皮膚疾患、フルンケル,キキョウ,1.5-2
s214,排膿散,はいのうさん,体力中等度以上で、皮膚の化膿・膿瘍のある人の、化膿性皮膚疾患、フルンケル,卵黄1個,
s215,排膿散及湯,はいのうさんきゅうとう,体力中等度で、皮膚・皮下の化膿性疾患・慢性的な化膿のある人の、蓄膿症、中耳炎、歯肉炎、扁桃炎,キキョウ,3-4
s215,排膿散及湯,はいのうさんきゅうとう,体力中等度で、皮膚・皮下の化膿性疾患・慢性的な化膿のある人の、蓄膿症、中耳炎、歯肉炎、扁桃炎,カンゾウ,3
s215,排膿散及湯,はいのうさんきゅうとう,体力中等度で、皮膚・皮下の化膿性疾患・慢性的な化膿のある人の、蓄膿症、中耳炎、歯肉炎、扁桃炎,タイソウ,3-6
s215,排膿散及湯,はいのうさんきゅうとう,体力中等度で、皮膚・皮下の化膿性疾患・慢性的な化膿のある人の、蓄膿症、中耳炎、歯肉炎、扁桃炎,シャクヤク,3
s215,排膿散及湯,はいのうさんきゅうとう,体力中等度で、皮膚・皮下の化膿性疾患・慢性的な化膿のある人の、蓄膿症、中耳炎、歯肉炎、扁桃炎,ショウキョウ,0.5-1
s215,排膿散及湯,はいのうさんきゅうとう,体力中等度で、皮膚・皮下の化膿性疾患・慢性的な化膿のある人の、蓄膿症、中耳炎、歯肉炎、扁桃炎,キジツ,2-3
s216,排膿湯,はいのうとう,体力中等度で、のどの化膿のある人の、扁桃炎、扁桃周囲炎、のどの腫れ・痛み,カンゾウ,1.5-3
s216,排膿湯,はいのうとう,体力中等度で、のどの化膿のある人の、扁桃炎、扁桃周囲炎、のどの腫れ・痛み,キキョウ,1.5-5
s216,排膿湯,はいのうとう,体力中等度で、のどの化膿のある人の、扁桃炎、扁桃周囲炎、のどの腫れ・痛み,ショウキョウ,0.5-1
s216,排膿湯,はいのうとう,体力中等度で、のどの化膿のある人の、扁桃炎、扁桃周囲炎、のどの腫れ・痛み,タイソウ,2.5-6
s217,麦門冬湯,ばくもんどうとう,体力中等度以下で、痰が切れにくく、ときに強くせき込み、または咽頭の乾燥感がある人の、気管支炎、気管支喘息、咽頭炎、咳嗽、しわがれ声,バクモンドウ,8-10
s217,麦門冬湯,ばくもんどうとう,体力中等度以下で、痰が切れにくく、ときに強くせき込み、または咽頭の乾燥感がある人の、気管支炎、気管支喘息、咽頭炎、咳嗽、しわがれ声,ハンゲ,5
s217,麦門冬湯,ばくもんどうとう,体力中等度以下で、痰が切れにくく、ときに強くせき込み、または咽頭の乾燥感がある人の、気管支炎、気管支喘息、咽頭炎、咳嗽、しわがれ声,コウベイ,5-10
s217,麦門冬湯,ばくもんどうとう,体力中等度以下で、痰が切れにくく、ときに強くせき込み、または咽頭の乾燥感がある人の、気管支炎、気管支喘息、咽頭炎、咳嗽、しわがれ声,タイソウ,2-3
s217,麦門冬湯,ばくもんどうとう,体力中等度以下で、痰が切れにくく、ときに強くせき込み、または咽頭の乾燥感がある人の、気管支炎、気管支喘息、咽頭炎、咳嗽、しわがれ声,ニンジン,2
s217,麦門冬湯,ばくもんどうとう,体力中等度以下で、痰が切れにくく、ときに強くせき込み、または咽頭の乾燥感がある人の、気管支炎、気管支喘息、咽頭炎、咳嗽、しわがれ声,カンゾウ,2
s218,八解散,はちげさん,体力中等度で、嘔吐・食欲不振・倦怠感のある人の、夏かぜ、急性胃腸炎,ハンゲ,3
s218,八解散,はちげさん,体力中等度で、嘔吐・食欲不振・倦怠感のある人の、夏かぜ、急性胃腸炎,ブクリョウ,3
s218,八解散,はちげさん,体力中等度で、嘔吐・食欲不振・倦怠感のある人の、夏かぜ、急性胃腸炎,チンピ,3
s218,八解散,はちげさん,体力中等度で、嘔吐・食欲不振・倦怠感のある人の、夏かぜ、急性胃腸炎,タイソウ,2
s218,八解散,はちげさん,体力中等度で、嘔吐・食欲不振・倦怠感のある人の、夏かぜ、急性胃腸炎,カンゾウ,2
s218,八解散,はちげさん,体力中等度で、嘔吐・食欲不振・倦怠感のある人の、夏かぜ、急性胃腸炎,コウボク,6
s218,八解散,はちげさん,体力中等度で、嘔吐・食欲不振・倦怠感のある人の、夏かぜ、急性胃腸炎,ニンジン,3
s218,八解散,はちげさん,体力中等度で、嘔吐・食欲不振・倦怠感のある人の、夏かぜ、急性胃腸炎,カッコウ,3
s218,八解散,はちげさん,体力中等度で、嘔吐・食欲不振・倦怠感のある人の、夏かぜ、急性胃腸炎,ビャクジュツ,3
s218,八解散,はちげさん,体力中等度で、嘔吐・食欲不振・倦怠感のある人の、夏かぜ、急性胃腸炎,ショウキョウ,1
s219,八味地黄丸,はちみじおうがん,体力中等度以下で、疲れやすく四肢が冷えやすく尿量減少または多尿で、ときに口渇がある人の、下肢痛、腰痛、しびれ、高齢者の排尿困難、残尿感、夜間尿、頻尿、むくみ、白内障、老年性視力障害、糖尿病,ジオウ,"5,"
s219,八味地黄丸,はちみじおうがん,体力中等度以下で、疲れやすく四肢が冷えやすく尿量減少または多尿で、ときに口渇がある人の、下肢痛、腰痛、しびれ、高齢者の排尿困難、残尿感、夜間尿、頻尿、むくみ、白内障、老年性視力障害、糖尿病,サンシュユ,"3,"
s219,八味地黄丸,はちみじおうがん,体力中等度以下で、疲れやすく四肢が冷えやすく尿量減少または多尿で、ときに口渇がある人の、下肢痛、腰痛、しびれ、高齢者の排尿困難、残尿感、夜間尿、頻尿、むくみ、白内障、老年性視力障害、糖尿病,サンヤク,"3,"
s219,八味地黄丸,はちみじおうがん,体力中等度以下で、疲れやすく四肢が冷えやすく尿量減少または多尿で、ときに口渇がある人の、下肢痛、腰痛、しびれ、高齢者の排尿困難、残尿感、夜間尿、頻尿、むくみ、白内障、老年性視力障害、糖尿病,タクシャ,"3,"
s219,八味地黄丸,はちみじおうがん,体力中等度以下で、疲れやすく四肢が冷えやすく尿量減少または多尿で、ときに口渇がある人の、下肢痛、腰痛、しびれ、高齢者の排尿困難、残尿感、夜間尿、頻尿、むくみ、白内障、老年性視力障害、糖尿病,ブクリョウ,"3,"
s219,八味地黄丸,はちみじおうがん,体力中等度以下で、疲れやすく四肢が冷えやすく尿量減少または多尿で、ときに口渇がある人の、下肢痛、腰痛、しびれ、高齢者の排尿困難、残尿感、夜間尿、頻尿、むくみ、白内障、老年性視力障害、糖尿病,ボタンピ,"3,"
s219,八味地黄丸,はちみじおうがん,体力中等度以下で、疲れやすく四肢が冷えやすく尿量減少または多尿で、ときに口渇がある人の、下肢痛、腰痛、しびれ、高齢者の排尿困難、残尿感、夜間尿、頻尿、むくみ、白内障、老年性視力障害、糖尿病,ケイヒ,"1,"
s219,八味地黄丸,はちみじおうがん,体力中等度以下で、疲れやすく四肢が冷えやすく尿量減少または多尿で、ときに口渇がある人の、下肢痛、腰痛、しびれ、高齢者の排尿困難、残尿感、夜間尿、頻尿、むくみ、白内障、老年性視力障害、糖尿病,加工ブシ,"0.5-1,"
